report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source
a607b5f8-3a1c-43a5-963b-4fb90be899d0,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Pump,synthetic
9060c42f-bb47-4e7f-beca-00ac02010d74,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
19aaee10-8b2e-493b-9ea4-719aca9be16b,Line opened with residual pressure on the Compressor. High-energy release narrowly missed the operator.,Unsafe Act,YES,Pressure,CRITICAL,,,,,Offshore Platform 1,Compressor,synthetic
61a9350b-a58b-4845-ad1b-42c5c18797f5,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Compressor,synthetic
c6deee8c-0748-4310-9851-e910e7f05b69,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
4be800ff-8b09-497d-8444-37a2db1e1e4e,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
a3f2a0e5-2e5c-4e65-9663-f4008a4fe741,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
9f3fa737-f8bb-4a13-83a5-586b8df2ec09,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit A,Valve,synthetic
1cac43d5-51b1-452d-94dc-9e16289f4359,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Heat Exchanger,synthetic
be2c2e4e-d10c-4582-aee6-01e29e243171,Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic
2b22712e-ff67-4484-922d-8500be3e0b78,Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic
8efc2af4-2711-4b98-af62-0139cd5ec664,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
2561fc07-284b-4bde-b3bf-844d4e79a614,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
3380db19-2f7f-40fd-b404-71859bd427ef,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
a3df405e-6f87-45dc-abd4-60e05b1a76fe,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
004f8618-9d94-4ec8-b30f-f51cb65f80aa,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Valve,synthetic
1c74c32f-ace2-47a4-9b69-28a2575dfa33,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Pump,synthetic
17bf27c1-8672-4a9b-b72f-61677abe2548,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
9091e641-4a20-474f-b769-06d2d827f642,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
cc3e7329-d270-4654-96c9-7a5dddeb8d86,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
fff74173-6737-4023-8cbe-2356a8e0a857,"While working at Unit A, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Working at Height,CRITICAL,,,,,Unit A,Heat Exchanger,synthetic
4f76484d-4ceb-4f39-b731-1331316860fd,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
1215d9bc-2a49-44ef-a6f6-4a5810cb369c,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit B,Compressor,synthetic
e7b4eb90-05ce-4181-9f84-5e95498e7ff0,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Compressor,synthetic
d63b194e-c1f1-452f-8fff-ab991f24fd3f,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
17c54d93-e80f-48c9-aaa7-d7b2151ff544,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Compressor,synthetic
d8344f4a-ad2c-47fa-90ec-5b1b8346ced8,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Heat Exchanger,synthetic
1427283d-58b2-4925-b29f-7b98f68ee62d,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit A,Pump,synthetic
f53fd6df-90aa-46c8-b576-0475960d14c0,<div><p>Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.</p></div>,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Electrical Panel,synthetic
d3df55d2-0338-4a15-845d-35bddbf2f425,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Compressor,synthetic
9fabcb48-463c-43eb-b5f5-f69ae418553a,Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Offshore Platform 1,Compressor,synthetic
5101c7b0-17bf-4ed1-8d31-05c5df12fc43,Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
ca81327a-bdcb-4fb8-a76c-138622931ec2,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
68f8eb27-367d-4a86-9886-28b1016fee7d,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Compressor,synthetic
f6d58c41-f36e-4ed4-b827-ae4df8de1ff8,Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
d42a13f8-a90c-4dc8-b1dd-c9cb6628b76e,Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
cb924fbf-5a9e-4488-8ae3-b2c47b5b3ce5,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
d257142a-378c-44aa-9b71-a01b67fa2d98,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
a7ad37af-f32f-4194-9a1d-19e9f36dc34e,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
53e90969-32a2-44bb-8e7b-597b31a88b77,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
5584c965-06f9-4920-a848-3042e9067b62,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
cabe50fa-af9d-4a79-9658-7bd10b24dfa0,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
b0ca20fd-6d24-47bf-9f85-7dbf50d4c807,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
d836368b-804f-40ac-b04e-9feaa82716eb,Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Valve,synthetic
02288bf0-8cf6-47b0-b3d4-8560885a8b28,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
fc2b2337-139f-49fa-bb62-1c8a9f094bc8,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
7c4160e4-0d8d-4885-9567-ecb401640524,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
1ef033bd-0387-45b8-b144-7f01f63241d5,Line opened with residual pressure on the Pump. High-energy release narrowly missed the operator.,Near Miss,YES,Confined Space,HIGH,,,,,Unit A,Pump,synthetic
64de2c98-86a1-4c5f-afd0-cb1fbd796092,<div><p>Worker observed not wearing safety glasses at Refinery Sector 4.</p></div>,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Compressor,synthetic
791fa205-bc05-4385-bcdd-86b8b28a83fd,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
e1a12703-9ba4-467b-89f8-2b3865d0a8e8,<div><p>Worker used incorrect gloves for manual handling task. Supervisor corrected the action.</p></div>,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
2c4f520b-96a5-4a69-a936-c25dc91eb1d5,Worker entered the confined space at Unit A without conducting a gas test. No standby person was present.,Near Miss,YES,Working at Height,HIGH,,,,,Unit A,Heat Exchanger,synthetic
8c3db692-b240-472c-9256-c5588ffae42e,Small oil spill near Valve at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Valve,synthetic
7b6df067-cd37-461f-91fb-b961e17b4d59,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
63359b32-6507-4bde-a191-1a0ef8ba792e,Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Compressor,synthetic
799e4eab-317a-4486-ba8a-f0bba034ab75,Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Compressor,synthetic
e978ca2a-0f97-488f-8b47-5a757571a254,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
ae150a8c-8d49-42df-9598-17e18991b640,Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit A,Valve,synthetic
2f0da264-125c-43eb-850c-0a5b3d10ddfc,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit A,Pump,synthetic
af3bb2cf-622a-4407-91c2-51a21b919a75,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit B,Valve,synthetic
c87cef0b-bc54-4b0f-8fa7-616f14b30f73,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
69a92624-c606-44d2-aa42-17c92728b416,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic
1a7fe4a4-703c-4860-92f7-f76d7a8e2e11,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
e8bb6578-49ef-4856-8ed9-8ca13aaf102b,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Electrical Panel,synthetic
8d8da9fa-89e1-4b92-87ae-d5abb62a134e,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Valve,synthetic
9d7e0c09-ee81-43a3-912e-b765e9f082e0,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
0b8db62b-9df8-46b1-a827-dce3c43ce3ee,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
c20a28e2-d5b0-4490-b0ad-14598c3118b9,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
87df40ea-9df3-4b63-a19c-bd97548fd52d,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic
3b5af504-d1a1-4266-b6ff-8c2bab6eb34e,Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Pump,synthetic
e3358686-3d5b-4246-978a-fc271c8b4db7,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
20ee42b7-f634-4920-944b-fe91ed9d1dcd,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit B,Valve,synthetic
f80403ae-b2a0-437f-90d8-4de248cd123f,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
5962a4d8-7bef-47f5-9e35-579629d0cdc5,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit A,Valve,synthetic
cd7c5938-7f00-4ef7-a2ab-bca2b8f35d13,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
3533a7b5-e04c-4616-8cf7-59b67f61397c,Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Valve,synthetic
23e7d82c-c150-45bc-b5c5-4b7fea7f5d7b,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Heat Exchanger,synthetic
762e6cc5-ac01-4a50-9b9c-2894c5fd81f4,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
da8970c9-d363-4101-92e3-75f7d08a6464,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit A,Valve,synthetic
69893848-c577-4aa9-83ed-b6582f302ee6,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
6e2d14c0-8eb8-4ee3-b151-26a18c6272cf,Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
e11ef551-6f8c-49f1-9aa7-454e49a5eb58,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
1b5a3f52-eaed-4412-9c58-893e1404a126,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Heat Exchanger,synthetic
fdb1452f-97fc-430b-ab41-c4cfbb1f79ba,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Valve,synthetic
0566d07c-c6dc-4839-904a-6adf86b07d6e,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
bc088cf3-cf8d-45b2-896d-16ead01838ac,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Valve,synthetic
b9f55c84-f1ae-4df4-852b-9a183d3055b9,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Pump,synthetic
be8c1f17-0da2-4680-9fbc-084508bd9a81,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
af5db021-39b9-4f7b-b28b-efd1244f2e0b,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
b25036a0-49f7-4e0b-84da-684b4136d3aa,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Compressor,synthetic
4a3b3910-4751-40f3-9d29-be614425c128,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Pump,synthetic
814bada9-5475-4762-87c4-35c6842db38f,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
f4f1a078-2568-4f36-a6a1-d5a4652d9a0e,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
12e04294-3d81-4eee-9c1c-25191b36f8a1,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
e90aa100-8a88-4b5c-aa35-2ad944e9e7b9,"While working at Unit A, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Confined Space,HIGH,,,,,Unit A,Pump,synthetic
7a74c826-71ba-4372-850e-c1d1c4358f55,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
7ce7625f-313c-4e71-8caa-fc60e5c62e9e,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
f5e4b725-651d-4cd3-a81c-251d9e0d6572,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Pump,synthetic
a0a7311a-d30f-420e-8884-849906f82693,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic
c651570a-b55a-4931-ab8d-e97101bec7bf,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Compressor,synthetic
93091b50-228a-4f43-b54c-1a09acc9e420,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
2e8c1a03-ccd6-41e9-9f5e-a15f089b01c7,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Electrical Panel,synthetic
fe0a03cc-978e-4efb-b8b0-c662035ecb48,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
c1ad2c23-37e4-4d5a-b037-692f070903b6,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
4bec10b7-a89d-45b3-946e-f69e2efe2166,Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Pump,synthetic
