report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped,report_text_clean
b15899cd-e3d0-4e3b-8cc5-db96bd2a4680,<div><p>[Oct 11] Report by W-6890: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.</p></div>,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,,replaced equipment,,True,[Oct 11] Report by W-6890: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
6fa7aa81-992b-4069-8922-efa15dd6983f,[Oct 10] Report by W-2113: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,,supervisor intervened,replaced equipment,,True,[Oct 10] Report by W-2113: Trip hazard due to loose cables near Pump. Cables were immediately organized.
c71b8eca-c4ac-4380-8404-f6acdb2f2089,[Oct 23] Report by W-8455: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,supervisor intervened,,,,[Oct 23] Report by W-8455: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
f4cfb197-cc8a-4a6c-9356-59e31a6d70ed,[Oct 3] Report by W-1771: Line opened with residual pressure on the Electrical Panel. High-energy release narrowly missed the operator.,Unsafe Act,YES,Pressure,HIGH,,,,,Unit A,Electrical Panel,synthetic,stopped work,colleague intervened,,retrained staff,False,[Oct 3] Report by W-1771: Line opened with residual pressure on the Electrical Panel. High-energy release narrowly missed the operator.
e1828bea-6ab9-47b3-959f-5c30b37be692,[Oct 19] Report by W-2888: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,reported to supervisor,supervisor intervened,,retrained staff,True,[Oct 19] Report by W-2888: Worker observed not wearing safety glasses at Offshore Platform 1.
07a1b05b-0fa8-4921-b576-dc8c033c9123,[Oct 14] Report by W-1532: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Valve,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,False,[Oct 14] Report by W-1532: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
295b6a85-67e3-4442-afa6-dd35d176c943,[Oct 4] Report by W-2208: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Electrical Panel,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,False,[Oct 4] Report by W-2208: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.
a26bd98d-e7ed-4ac1-81f6-37ffb42ee65d,[Oct 13] Report by W-8386: Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Compressor,synthetic,reported to supervisor,colleague intervened,,,True,[Oct 13] Report by W-8386: Small oil spill near Compressor at Unit B. Cleaned up promptly.
b0ad1fb1-c38f-444f-b5c9-e767b3ad91f0,[Oct 3] Report by W-4012: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit B,Pump,synthetic,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,False,[Oct 3] Report by W-4012: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
fec97561-6fab-4f87-a6f0-935429238966,[Oct 10] Report by W-1678: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,supervisor intervened,cleaned up,,True,[Oct 10] Report by W-1678: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.
1b982764-7e70-4418-9f36-e5c136b270fb,<div><p>[Oct 22] Report by W-8952: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.</p></div>,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Pump,synthetic,stopped work,supervisor intervened,replaced equipment,,,[Oct 22] Report by W-8952: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
697ea40d-ff68-4721-bf5d-8fcd11cf68dc,[Oct 11] Report by W-7223: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,,supervisor intervened,,,False,[Oct 11] Report by W-7223: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
55c649f0-0315-4fdc-a21f-182667c59c94,[Oct 14] Report by W-8557: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,,cleaned up,retrained staff,,[Oct 14] Report by W-8557: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
7e98af02-453d-4e38-a642-4a8be19eb580,[Oct 7] Report by W-8687: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,,supervisor intervened,replaced equipment,,,[Oct 7] Report by W-8687: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.
cacc2e49-61ec-4eda-bdaf-89b85aa98439,[Oct 4] Report by W-8592: Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,,[Oct 4] Report by W-8592: Small oil spill near Valve at Unit A. Cleaned up promptly.
c348addc-e51d-4624-9cf5-f34c7b06a923,[Oct 8] Report by W-3737: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,,,,,,[Oct 8] Report by W-3737: Worker observed not wearing safety glasses at Offshore Platform 1.
ebfef141-ab75-4d61-9296-2cc68056c5ca,[Oct 26] Report by W-7874: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,stopped work,colleague intervened,replaced equipment,,,[Oct 26] Report by W-7874: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
0f3252b2-98cb-44ad-8fef-274d7890a9a6,[Oct 20] Report by W-1558: Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic,,,cleaned up,retrained staff,False,[Oct 20] Report by W-1558: Small oil spill near Valve at Unit A. Cleaned up promptly.
12193495-e10a-47a7-8510-d0827afb6b37,[Oct 25] Report by W-4478: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Valve,synthetic,,colleague intervened,cleaned up,,False,[Oct 25] Report by W-4478: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
53ece1a1-3c68-4aab-9d7f-8862c3363b51,[Oct 1] Report by W-9345: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,,colleague intervened,,updated procedures,,[Oct 1] Report by W-9345: Worker observed not wearing safety glasses at Unit A.
15b8c833-889c-46b2-ba1b-53fd6a437ca3,[Oct 15] Report by W-2852: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,supervisor intervened,,retrained staff,,[Oct 15] Report by W-2852: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
4c241470-c5d7-47f9-87a8-baef945ee066,[Oct 1] Report by W-6588: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,supervisor intervened,,,False,[Oct 1] Report by W-6588: Worker observed not wearing safety glasses at Refinery Sector 4.
1e4b7054-862f-4a5d-966c-6e9bb44b84ff,[Oct 12] Report by W-4810: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,,cleaned up,,True,[Oct 12] Report by W-4810: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.
c80867ba-bf99-41b4-963a-caec56cdba95,[Oct 17] Report by W-4456: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Valve,synthetic,stopped work,,cleaned up,,,[Oct 17] Report by W-4456: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
05f357d1-9cd5-4b57-8ffa-8dfc69cad18c,[Oct 23] Report by W-6190: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,,,updated procedures,False,[Oct 23] Report by W-6190: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
537c21b1-7ebd-4fb6-9baa-56fa52d02261,[Oct 23] Report by W-5925: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Valve,synthetic,reported to supervisor,,cleaned up,,,[Oct 23] Report by W-5925: Trip hazard due to loose cables near Valve. Cables were immediately organized.
eaefbc37-9eb6-4d76-8f36-e8a2827f1956,[Oct 14] Report by W-4405: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,cleaned up,retrained staff,False,[Oct 14] Report by W-4405: Worker observed not wearing safety glasses at Unit B.
75bcbaf6-616f-461e-8fd0-d6aacbcd96e0,[Oct 14] Report by W-1339: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,colleague intervened,cleaned up,retrained staff,True,[Oct 14] Report by W-1339: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
8f9f2ced-072f-4746-9bd5-73a778e125b7,[Oct 5] Report by W-7813: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,supervisor intervened,,,False,[Oct 5] Report by W-7813: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
655cc47e-9c5f-42ea-8da8-7928ea58b9b4,[Oct 27] Report by W-1842: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit B,Compressor,synthetic,,supervisor intervened,replaced equipment,updated procedures,,[Oct 27] Report by W-1842: Worker observed not wearing safety glasses at Unit B.
77a87baf-5697-4c85-8ab6-49148c26ec85,[Oct 28] Report by W-2554: Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic,stopped work,colleague intervened,cleaned up,,True,[Oct 28] Report by W-2554: Small oil spill near Pump at Unit B. Cleaned up promptly.
a0e0877f-83ad-46ca-bb25-8ed2ca7ea1dd,[Oct 23] Report by W-1168: Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,,colleague intervened,replaced equipment,retrained staff,,[Oct 23] Report by W-1168: Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.
17201eb2-651c-4340-af93-4212960a532a,[Oct 27] Report by W-3141: Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit A,Pump,synthetic,,supervisor intervened,replaced equipment,retrained staff,True,[Oct 27] Report by W-3141: Small oil spill near Pump at Unit A. Cleaned up promptly.
c6cf5052-ccdb-4158-b097-6b11e5fe575c,[Oct 18] Report by W-2315: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Pump,synthetic,,,,updated procedures,True,[Oct 18] Report by W-2315: Worker observed not wearing safety glasses at Offshore Platform 1.
07ded131-2827-41a5-920a-85aa95dc02c8,[Oct 28] Report by W-3148: Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Pump,synthetic,,supervisor intervened,replaced equipment,updated procedures,,[Oct 28] Report by W-3148: Small oil spill near Pump at Unit A. Cleaned up promptly.
315bc18e-bf0b-4c78-8f95-d786b255d5bc,[Oct 3] Report by W-3136: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,colleague intervened,replaced equipment,updated procedures,,[Oct 3] Report by W-3136: Worker observed not wearing safety glasses at Refinery Sector 4.
75eeb274-d54d-4a2b-b504-01774a3438a8,<div><p>[Oct 25] Report by W-5506: Worker observed not wearing safety glasses at Unit B.</p></div>,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Pump,synthetic,stopped work,,,retrained staff,False,[Oct 25] Report by W-5506: Worker observed not wearing safety glasses at Unit B.
14961a2d-7c5d-4874-a71a-bbec3f9f225c,<div><p>[Oct 15] Report by W-9461: Small oil spill near Valve at Unit A. Cleaned up promptly.</p></div>,Unsafe Act,NO,Pressure,LOW,,,,,Unit A,Valve,synthetic,stopped work,,cleaned up,retrained staff,,[Oct 15] Report by W-9461: Small oil spill near Valve at Unit A. Cleaned up promptly.
7ab553b0-19c9-4832-9a0d-e86fdfd55260,[Oct 16] Report by W-5822: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Pump,synthetic,,colleague intervened,cleaned up,,False,[Oct 16] Report by W-5822: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
c4b9a765-0eb6-4a73-aeec-82d02d62cf41,[Oct 25] Report by W-1820: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,reported to supervisor,,cleaned up,retrained staff,,[Oct 25] Report by W-1820: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.
9b6ee6f3-921f-4592-b2bb-c9e0e3530d6c,[Oct 23] Report by W-4457: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,,[Oct 23] Report by W-4457: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.
b04d7f21-6623-4b7c-bc04-723786b7624a,[Oct 13] Report by W-6498: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,,replaced equipment,,True,[Oct 13] Report by W-6498: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
de0bdaaa-2ec3-47dc-874b-bf2c0a833853,[Oct 27] Report by W-3552: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,,cleaned up,updated procedures,False,[Oct 27] Report by W-3552: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.
6b53048e-3c16-4536-8985-526ee131388b,[Oct 17] Report by W-8484: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,,replaced equipment,retrained staff,True,[Oct 17] Report by W-8484: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
2d75af68-8d9c-4104-870e-abaf9711dc46,[Oct 23] Report by W-1681: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,,colleague intervened,replaced equipment,retrained staff,True,[Oct 23] Report by W-1681: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
10c2b868-8acc-482e-b45c-372c412d95f3,[Oct 6] Report by W-2313: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Valve,synthetic,,,cleaned up,retrained staff,False,[Oct 6] Report by W-2313: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
