report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped
c22b0273-8c46-4339-ba2f-42d0ab8aec1c,[Oct 17] Report by W-9840: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,True
261fa132-20ad-49f7-9a47-d832c4c04941,[Oct 11] Report by W-5296: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Electrical Panel,synthetic,,supervisor intervened,,retrained staff,
07a1b05b-0fa8-4921-b576-dc8c033c9123,[Oct 14] Report by W-1532: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Valve,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,False
a46f9b2a-9e70-438f-ba92-9349299599e8,,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,,,
398c3cf8-3774-4dd5-872a-19c5e489b340,[Oct 27] Report by W-7686: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,,cleaned up,retrained staff,True
3d634871-2b8b-48d1-b6a8-a093c2dc9491,[Oct 9] Report by W-5129: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit A,Valve,synthetic,,,,retrained staff,
f54c2faf-2bc6-4ecc-871b-301989889859,<div><p>[Oct 10] Report by W-4320: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.</p></div>,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,,,
5b7d9be1-0ca3-4ff9-a146-46f39908675b,[Oct 21] Report by W-6530: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,,supervisor intervened,replaced equipment,updated procedures,True
24ced46d-139c-4d55-ac5a-e3e88ff4c9dd,,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit A,Compressor,synthetic,stopped work,supervisor intervened,cleaned up,updated procedures,False
d05a7233-bf93-4b30-a8b2-e864a29b6cec,[Oct 21] Report by W-5989: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,,,,True
acf7dd9b-663f-45dd-a6b0-481dc22c4d2a,[Oct 11] Report by W-9664: Worker entered the confined space at Unit B without conducting a gas test. No standby person was present.,Unsafe Act,YES,Energy Isolation,HIGH,,,,,Unit B,Valve,synthetic,stopped work,,cleaned up,,
cf976093-bd86-4c33-b2a3-25db0d03cdd0,[Oct 5] Report by W-8897: Worker entered the confined space at Refinery Sector 4 without conducting a gas test. No standby person was present.,Near Miss,YES,Pressure,HIGH,,,,,Refinery Sector 4,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,updated procedures,
f8f30e81-7157-4e5b-99eb-858fcbfa4fdd,[Oct 10] Report by W-5969: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit A,Compressor,synthetic,reported to supervisor,colleague intervened,cleaned up,retrained staff,True
367e35a0-9d4a-419b-859f-14ea5f15a0e3,[Oct 14] Report by W-4699: Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,True
ff223997-eb52-4232-9bcc-e905e38a46dd,[Oct 26] Report by W-9371: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,,,updated procedures,
64245dcc-7c54-44cb-8a4e-446abcf1f32f,[Oct 13] Report by W-6325: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,,cleaned up,,False
08479573-71b2-43ce-aa2b-a5aa512ad6ef,[Oct 19] Report by W-4723: Worker entered the confined space at Unit A without conducting a gas test. No standby person was present.,Near Miss,YES,Pressure,HIGH,,,,,Unit A,Heat Exchanger,synthetic,,colleague intervened,replaced equipment,updated procedures,True
f7236f48-febf-482f-8065-5bb74a2c563b,[Oct 7] Report by W-3432: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Pump,synthetic,,supervisor intervened,replaced equipment,,False
78f1cf17-3f3b-441c-8542-d0ad855a029f,[Oct 24] Report by W-9372: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Valve,synthetic,,,cleaned up,,False
0150dcab-c546-4164-a594-bb21ab7a5e7d,[Oct 13] Report by W-3331: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,,cleaned up,,True
2d7d8c05-5716-4434-bdbf-7def1e258f96,[Oct 4] Report by W-3120: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Valve,synthetic,,colleague intervened,cleaned up,updated procedures,False
0d598c7d-0ddc-4aed-825d-ecb4f051c00f,[Oct 20] Report by W-1973: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,,replaced equipment,retrained staff,False
dfb3b451-1542-49a8-b06b-076efae96716,[Oct 10] Report by W-3752: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Pump,synthetic,,supervisor intervened,cleaned up,retrained staff,False
8f9f2ced-072f-4746-9bd5-73a778e125b7,[Oct 5] Report by W-7813: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,supervisor intervened,,,False
93b5e14f-503d-477c-8b55-c8afd301906b,[Oct 5] Report by W-7813: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,supervisor intervened,,,False
ac922b8c-b2c2-4f1a-8f2c-25b1cd4ac130,[Oct 23] Report by W-9457: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,,supervisor intervened,cleaned up,retrained staff,
e209ac99-e79b-4518-94b9-1948039f7b42,"[Oct 20] Report by W-4748: During maintenance of the Pump at Unit B, the technician started work without isolating the equipment. The Pump was still energized.",Unsafe Act,YES,Working at Height,HIGH,,,,,Unit B,Pump,synthetic,,,,updated procedures,True
af239b5e-4b03-4552-8a91-8d81f9459939,[Oct 22] Report by W-7115: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,
468a446f-7622-461d-b01f-e6c70a76b721,[Oct 7] Report by W-7177: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,,,,updated procedures,False
d66d8c14-7db4-4e38-923d-8255d9389d31,<div><p>[Oct 3] Report by W-4640: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.</p></div>,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,supervisor intervened,,retrained staff,
4f6aa575-d9bf-47dc-b0bc-e7d7639a3403,[Oct 17] Report by W-1570: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic,stopped work,supervisor intervened,cleaned up,,
2fc4081f-fb24-4f8d-b9a3-3cad19c2f4ed,[Oct 27] Report by W-3007: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,,,updated procedures,True
14434d28-7e26-4028-8499-5197ebff636e,[Oct 16] Report by W-1630: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,colleague intervened,,retrained staff,True
55c649f0-0315-4fdc-a21f-182667c59c94,[Oct 14] Report by W-8557: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,,cleaned up,retrained staff,
f36c3a3f-ef82-49f2-9686-f011afcd417b,[Oct 25] Report by W-9075: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,replaced equipment,updated procedures,False
084a10ad-4d8e-46e5-8f80-fc4a3b769603,[Oct 1] Report by W-1582: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,stopped work,colleague intervened,,retrained staff,True
de225afd-dbb6-4ec5-a3ae-688b27966cd9,[Oct 8] Report by W-7155: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,,replaced equipment,,
79a1ef91-9597-4e1c-badc-a5ab12508d2e,[Oct 24] Report by W-7532: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,,,updated procedures,False
c1fd9c42-c562-421c-b63e-7b9cd564ce3e,[Oct 1] Report by W-2664: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Valve,synthetic,stopped work,,replaced equipment,,False
953b497a-6b63-4d4d-b64b-19a172a3509b,[Oct 8] Report by W-3817: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Compressor,synthetic,,colleague intervened,cleaned up,retrained staff,True
bd80fbcc-bb89-4fd6-ac2b-7fb88a67744b,[Oct 8] Report by W-3817: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Compressor,synthetic,,colleague intervened,cleaned up,retrained staff,True
d0b14c82-4d48-4629-990f-0dc81d274dee,,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,cleaned up,retrained staff,True
939ca2ab-6de6-4a7f-b5e4-351d12b03b5a,[Oct 4] Report by W-7952: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Valve,synthetic,stopped work,,cleaned up,retrained staff,False
f55a9193-1b01-4d97-b9e0-e0092b1cb9fd,[Oct 22] Report by W-5675: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Pump,synthetic,,,cleaned up,,
bd0dbe2d-5899-448e-9051-ebc858c6baec,[Oct 10] Report by W-7848: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic,,colleague intervened,,retrained staff,True
c2b712b4-069d-4bc7-be2a-8b2ce02b5054,[Oct 8] Report by W-2403: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,,False
e424e405-0e00-4ace-a9e7-472812488f9e,[Oct 28] Report by W-8762: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,colleague intervened,,,True
23c6be7a-411e-405d-bd45-a7eec8e877a9,[Oct 14] Report by W-9252: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,,supervisor intervened,cleaned up,retrained staff,
abccab1f-07d6-4166-a942-81e899bd0f46,[Oct 3] Report by W-3505: Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Unit B,Compressor,synthetic,reported to supervisor,supervisor intervened,,updated procedures,True
be361b5a-27cd-4c20-a6e1-f2fb847e8710,[Oct 6] Report by W-7719: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Valve,synthetic,,colleague intervened,replaced equipment,,
a0eabcc2-b91f-4a34-926e-270958824f7e,[Oct 6] Report by W-7719: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Valve,synthetic,,colleague intervened,replaced equipment,,
8fd9671f-1e49-477d-91cb-3e3734361f8c,[Oct 10] Report by W-5729: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,,False
4ac52d4f-d362-4508-b2d3-ddb47564422d,[Oct 17] Report by W-9655: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Offshore Platform 1,Compressor,synthetic,,colleague intervened,,updated procedures,True
b1025d31-4057-4907-ace6-3cbe52bf5d04,[Oct 15] Report by W-4084: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,,,cleaned up,retrained staff,
dc58fa10-2d63-4f60-a638-330dc750d0d6,[Oct 15] Report by W-3324: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,
f2e21e75-9e66-46e2-993f-458385186d31,[Oct 6] Report by W-9577: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Pump,synthetic,,colleague intervened,cleaned up,,False
1e8ee61f-4de2-41ee-8019-0cb54bacf675,[Oct 21] Report by W-9191: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Compressor,synthetic,,,cleaned up,updated procedures,
a55c2191-d5ec-49b0-98e3-8810e634e4a7,[Oct 6] Report by W-9856: Line opened with residual pressure on the Pump. High-energy release narrowly missed the operator.,Near Miss,YES,Confined Space,CRITICAL,,,,,Refinery Sector 4,Pump,synthetic,stopped work,colleague intervened,cleaned up,retrained staff,True
d29554cc-d30b-4fe6-84c9-3b9ce33d944a,[Oct 9] Report by W-5400: Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,colleague intervened,,retrained staff,
5259ee21-adcc-467d-a885-1b4030d5b545,[Oct 2] Report by W-1460: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,,colleague intervened,replaced equipment,retrained staff,True
f06dfef2-a228-4b5c-8a70-a28f5c070215,[Oct 5] Report by W-6424: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,stopped work,supervisor intervened,cleaned up,updated procedures,
49285f79-1a6e-4947-9b8b-aeba1f7beb5c,[Oct 23] Report by W-9554: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,,,cleaned up,updated procedures,False
877ff92d-c5ac-440b-ae4a-de9a1a5499d3,[Oct 7] Report by W-8618: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,colleague intervened,replaced equipment,,False
6dbbcff5-c95e-4c3a-8131-34f7c21cd898,[Oct 18] Report by W-5929: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,,supervisor intervened,,updated procedures,True
a46ec503-bf43-489b-b320-55e5dd4bbfbd,[Oct 23] Report by W-2274: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,,supervisor intervened,cleaned up,,False
759b4870-3364-4fdd-9042-d66bc6fd9071,[Oct 23] Report by W-2065: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Pump,synthetic,reported to supervisor,supervisor intervened,cleaned up,updated procedures,
e320aead-cb2f-4710-a39b-9ad91739df50,[Oct 19] Report by W-8986: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,supervisor intervened,cleaned up,retrained staff,False
e38224a8-354c-4eb9-8936-d4caae898434,[Oct 22] Report by W-8726: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,,updated procedures,
